A RAM module has a data transfer rate of 3838 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,27.70,25.70,28.70,30.70,D,Bandwidth = Data rate × Bus width = 3838 MT/s × 8 bytes ≈ 30.70 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 7386 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,67.09,62.09,59.09,51.09,C,Bandwidth = Data rate × Bus width = 7386 MT/s × 8 bytes ≈ 59.09 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 3.67 GHz. What is this in MHz?,3670.0 MHz,3170.0 MHz,3770.0 MHz,4470.0 MHz,A,"1 GHz = 1000 MHz, so 3.67 GHz = 3.67 × 1000 = 3670.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 4.66 GHz. What is this in MHz?,4660.0 MHz,5160.0 MHz,3860.0 MHz,4760.0 MHz,A,"1 GHz = 1000 MHz, so 4.66 GHz = 4.66 × 1000 = 4660.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 2584 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,28.67,17.67,20.67,25.67,C,Bandwidth = Data rate × Bus width = 2584 MT/s × 8 bytes ≈ 20.67 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 1070 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,11.56,8.56,16.56,3.56,B,Bandwidth = Data rate × Bus width = 1070 MT/s × 8 bytes ≈ 8.56 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 330 watts and runs for 10.9 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.097,3.297,3.597,3.897,C,Energy (kWh) = (Watts × Hours) / 1000 = (330 × 10.9) / 1000 ≈ 3.597 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 707 watts and runs for 21.8 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",15.413,16.213,15.713,15.513,A,Energy (kWh) = (Watts × Hours) / 1000 = (707 × 21.8) / 1000 ≈ 15.413 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 89 watts and runs for 16.9 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",1.504,1.204,2.304,2.004,A,Energy (kWh) = (Watts × Hours) / 1000 = (89 × 16.9) / 1000 ≈ 1.504 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 174 watts and runs for 1.1 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",0.091,0.191,0.991,0.491,B,Energy (kWh) = (Watts × Hours) / 1000 = (174 × 1.1) / 1000 ≈ 0.191 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 221 watts and runs for 19.2 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.443,4.143,4.543,4.243,D,Energy (kWh) = (Watts × Hours) / 1000 = (221 × 19.2) / 1000 ≈ 4.243 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 291 watts and runs for 10.7 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.614,2.614,3.414,3.114,D,Energy (kWh) = (Watts × Hours) / 1000 = (291 × 10.7) / 1000 ≈ 3.114 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 7007 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,56.06,51.06,53.06,61.06,A,Bandwidth = Data rate × Bus width = 7007 MT/s × 8 bytes ≈ 56.06 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 2.32 GHz. What is this in MHz?,1820.0 MHz,2320.0 MHz,2820.0 MHz,2420.0 MHz,B,"1 GHz = 1000 MHz, so 2.32 GHz = 2.32 × 1000 = 2320.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 834 watts and runs for 18.0 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",15.312,15.012,15.812,14.512,B,Energy (kWh) = (Watts × Hours) / 1000 = (834 × 18.0) / 1000 ≈ 15.012 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 4.71 GHz. What is this in MHz?,5010.0 MHz,5210.0 MHz,4710.0 MHz,4610.0 MHz,C,"1 GHz = 1000 MHz, so 4.71 GHz = 4.71 × 1000 = 4710.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 5.54 GHz. What is this in MHz?,5840.0 MHz,5540.0 MHz,5040.0 MHz,4740.0 MHz,B,"1 GHz = 1000 MHz, so 5.54 GHz = 5.54 × 1000 = 5540.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 6.09 GHz. What is this in MHz?,6390.0 MHz,6890.0 MHz,6090.0 MHz,6590.0 MHz,C,"1 GHz = 1000 MHz, so 6.09 GHz = 6.09 × 1000 = 6090.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 127 watts and runs for 1.4 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",0.978,0.278,0.178,0.678,C,Energy (kWh) = (Watts × Hours) / 1000 = (127 × 1.4) / 1000 ≈ 0.178 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 5.95 GHz. What is this in MHz?,5150.0 MHz,5950.0 MHz,6050.0 MHz,5450.0 MHz,B,"1 GHz = 1000 MHz, so 5.95 GHz = 5.95 × 1000 = 5950.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 318 watts and runs for 11.1 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.630,3.830,3.530,3.030,C,Energy (kWh) = (Watts × Hours) / 1000 = (318 × 11.1) / 1000 ≈ 3.530 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 843 watts and runs for 21.3 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",17.956,17.156,18.056,18.256,A,Energy (kWh) = (Watts × Hours) / 1000 = (843 × 21.3) / 1000 ≈ 17.956 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 2.69 GHz. What is this in MHz?,2990.0 MHz,2690.0 MHz,1890.0 MHz,2390.0 MHz,B,"1 GHz = 1000 MHz, so 2.69 GHz = 2.69 × 1000 = 2690.0 MHz.",Hardware,Clock Speed Conversions
"A computer's power supply draws 771 watts and runs for 15.2 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",11.719,12.519,11.819,11.419,A,Energy (kWh) = (Watts × Hours) / 1000 = (771 × 15.2) / 1000 ≈ 11.719 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 4089 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,32.71,35.71,27.71,34.71,A,Bandwidth = Data rate × Bus width = 4089 MT/s × 8 bytes ≈ 32.71 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 1.14 GHz. What is this in MHz?,1140.0 MHz,1240.0 MHz,1040.0 MHz,1640.0 MHz,A,"1 GHz = 1000 MHz, so 1.14 GHz = 1.14 × 1000 = 1140.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 6007 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,45.06,48.06,43.06,50.06,B,Bandwidth = Data rate × Bus width = 6007 MT/s × 8 bytes ≈ 48.06 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 242 watts and runs for 6.5 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",2.373,1.573,1.873,1.473,B,Energy (kWh) = (Watts × Hours) / 1000 = (242 × 6.5) / 1000 ≈ 1.573 kWh.,Hardware,Power Consumption Calculations
A RAM module has a data transfer rate of 7529 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,62.23,60.23,52.23,55.23,B,Bandwidth = Data rate × Bus width = 7529 MT/s × 8 bytes ≈ 60.23 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 681 watts and runs for 12.9 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",8.485,9.085,9.285,8.785,D,Energy (kWh) = (Watts × Hours) / 1000 = (681 × 12.9) / 1000 ≈ 8.785 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 1.05 GHz. What is this in MHz?,1350.0 MHz,1150.0 MHz,1050.0 MHz,250.0 MHz,C,"1 GHz = 1000 MHz, so 1.05 GHz = 1.05 × 1000 = 1050.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 1.97 GHz. What is this in MHz?,1970.0 MHz,1870.0 MHz,1170.0 MHz,2770.0 MHz,A,"1 GHz = 1000 MHz, so 1.97 GHz = 1.97 × 1000 = 1970.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 7348 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,50.78,58.78,63.78,66.78,B,Bandwidth = Data rate × Bus width = 7348 MT/s × 8 bytes ≈ 58.78 GB/s.,Hardware,RAM Bandwidth Calculations
"A computer's power supply draws 265 watts and runs for 18.3 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",4.849,4.749,4.049,4.549,A,Energy (kWh) = (Watts × Hours) / 1000 = (265 × 18.3) / 1000 ≈ 4.849 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 823 watts and runs for 6.7 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",4.714,5.514,5.814,6.314,B,Energy (kWh) = (Watts × Hours) / 1000 = (823 × 6.7) / 1000 ≈ 5.514 kWh.,Hardware,Power Consumption Calculations
"A computer's power supply draws 158 watts and runs for 23.0 hours. How much energy does it consume, in kilowatt-hours (rounded to 3 decimal places)?",3.934,3.634,2.834,4.134,B,Energy (kWh) = (Watts × Hours) / 1000 = (158 × 23.0) / 1000 ≈ 3.634 kWh.,Hardware,Power Consumption Calculations
A processor's clock speed is 2.34 GHz. What is this in MHz?,3140.0 MHz,2340.0 MHz,2640.0 MHz,2440.0 MHz,B,"1 GHz = 1000 MHz, so 2.34 GHz = 2.34 × 1000 = 2340.0 MHz.",Hardware,Clock Speed Conversions
A processor's clock speed is 2.42 GHz. What is this in MHz?,2120.0 MHz,2420.0 MHz,2520.0 MHz,2320.0 MHz,B,"1 GHz = 1000 MHz, so 2.42 GHz = 2.42 × 1000 = 2420.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 2456 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,17.65,11.65,14.65,19.65,D,Bandwidth = Data rate × Bus width = 2456 MT/s × 8 bytes ≈ 19.65 GB/s.,Hardware,RAM Bandwidth Calculations
A RAM module has a data transfer rate of 5865 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,48.92,46.92,54.92,43.92,B,Bandwidth = Data rate × Bus width = 5865 MT/s × 8 bytes ≈ 46.92 GB/s.,Hardware,RAM Bandwidth Calculations
A processor's clock speed is 6.07 GHz. What is this in MHz?,6370.0 MHz,6870.0 MHz,6070.0 MHz,6570.0 MHz,C,"1 GHz = 1000 MHz, so 6.07 GHz = 6.07 × 1000 = 6070.0 MHz.",Hardware,Clock Speed Conversions
A RAM module has a data transfer rate of 1163 MT/s on a 64-bit (8-byte) bus. What is its approximate theoretical bandwidth in GB/s (rounded to 2 decimal places)?,4.30,17.30,1.30,9.30,D,Bandwidth = Data rate × Bus width = 1163 MT/s × 8 bytes ≈ 9.30 GB/s.,Hardware,RAM Bandwidth Calculations
