"Find the next number in the series: 27, 108, 27, 108, 27, ?",103,107,111,108,D) 108,"The series alternates between 27 and 108. Since the last number is 27, the next number = 108.",Puzzles,Pattern Puzzles
A father and son have a combined age of 35. The father is 21 years older than the son. How old is the son?,2,7,10,11,B) 7,Let the son's age be x; father is x+21. So x + (x+21) = 35 → 2x = 14 → x = 7.,Puzzles,Logic Puzzles
"A bus has 18 passengers. At the next stop, 9 get off and 17 get on. How many passengers are there now?",22,27,30,26,D) 26,"Starting with 18, subtract 9 who got off (9) and add 17 who got on, giving 26.",Puzzles,Logic Puzzles
"Find the next number in the series: 8, 1, 9, 10, 19, 29, ?",41,56,48,39,C) 48,Each term is the sum of the two preceding terms. Next term = 29 + 19 = 48.,Puzzles,Sequence Puzzles
Is 391 a prime number?,Only if even,Cannot be determined,No,Yes,C) No,"391 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"what runs all around a backyard, yet never moves?",A pride,A fence,Short,3,B) A fence,A fence runs around the perimeter of a backyard but stays fixed in place.,Puzzles,Riddles
"A bus has 40 passengers. At the next stop, 1 get off and 19 get on. How many passengers are there now?",54,58,60,62,B) 58,"Starting with 40, subtract 1 who got off (39) and add 19 who got on, giving 58.",Puzzles,Logic Puzzles
"A person walks 7 km east, then 16 km further east. How far is he from the starting point?",23 km,9 km,16 km,7 km,A) 23 km,Walking in the same direction adds the distances: 7 + 16 = 23 km.,Puzzles,Direction Puzzles
"Find the next number in the series: 188, 102, 188, 102, 188, ?",99,102,101,100,B) 102,"The series alternates between 188 and 102. Since the last number is 188, the next number = 102.",Puzzles,Pattern Puzzles
"A person walks 17 km north, then 2 km south. How far is he from the starting point?",19 km,17 km,15 km,2 km,C) 15 km,"Walking in opposite directions, the net distance is |17 - 2| = 15 km from the start.",Puzzles,Direction Puzzles
"A bus has 14 passengers. At the next stop, 5 get off and 11 get on. How many passengers are there now?",16,20,18,21,B) 20,"Starting with 14, subtract 5 who got off (9) and add 11 who got on, giving 20.",Puzzles,Logic Puzzles
"Find the next number (differences increase by 1 each time): 15, 16, 21, 26, 29, ?",39,31,41,33,D) 33,"The differences are 1, 5, 5, 3, increasing by 1 each time. Next difference = 4, so next term = 29 + 4 = 33.",Puzzles,Pattern Puzzles
"what comes once in a minute, twice in a moment, but never in a thousand years?",The letter M,Short,House,A pride,A) The letter M,"The letter 'M' appears once in 'minute', twice in 'moment', but not at all in 'thousand years'.",Puzzles,Word Puzzles
"Question: brain teaser: a farmer has 10 sheep, all but 3 run away, how many remain?",3,A needle,Carrot,A comb,A) 3,"'All but 3' means all except 3 ran away, so exactly 3 sheep remain.",Puzzles,Brain Teasers
Is 1951 a prime number?,Yes,Cannot be determined,Only if even,No,A) Yes,"1951 has no divisors other than 1 and itself, so it is prime.",Puzzles,Number Puzzles
"A person walks 3 km north, then 12 km south. How far is he from the starting point?",3 km,12 km,9 km,15 km,C) 9 km,"Walking in opposite directions, the net distance is |3 - 12| = 9 km from the start.",Puzzles,Direction Puzzles
Question: what has a neck but no head?,Tokyo,A bottle,Astronomy,Sphere,B) A bottle,A bottle has a 'neck' (its narrow top part) but no head.,Puzzles,Riddles
what is full of holes but still holds water?,A kitten,Carrot,A comb,A sponge,D) A sponge,A sponge is full of tiny holes but can still absorb and hold water.,Puzzles,Riddles
what has a face and two hands but no arms or legs?,3,A clock,Second,Seven,B) A clock,A clock has a 'face' and 'hands' (hour and minute hands) but no arms or legs.,Puzzles,Riddles
"Question: brain teaser: if you overtake the person in second place in a race, what position are you in now?",Second,A kitten,A stamp,They weigh the same,A) Second,"Overtaking the person in second place means you take their position, making you second.",Puzzles,Brain Teasers
"Find the next number in the series: 40, 57, 74, 91, 108, ?",129,124,125,110,C) 125,"Each term increases by 17, so the next number is 108 + 17 = 125.",Puzzles,Sequence Puzzles
"A person walks 15 km east, then 10 km further east. How far is he from the starting point?",25 km,15 km,10 km,5 km,A) 25 km,Walking in the same direction adds the distances: 15 + 10 = 25 km.,Puzzles,Direction Puzzles
Consider the following puzzle: what has hands but cannot clap?,House,Chair,A pride,A clock,D) A clock,A clock has hands (the hour and minute hands) but obviously cannot clap.,Puzzles,Riddles
"Question: which odd item does not belong: Guitar, Piano, Flute, Chair?",A quarter and a nickel,3,River,Chair,D) Chair,"Guitar, Piano, and Flute are musical instruments, while a Chair is furniture, making it the odd one out.",Puzzles,Odd One Out
"Find the next number in the series: 48, 55, 62, 69, 76, ?",79,89,83,81,C) 83,"Each term increases by 7, so the next number is 76 + 7 = 83.",Puzzles,Sequence Puzzles
Consider the following puzzle: what has a face and two hands but no arms or legs?,Thermometer,A clock,A kitten,House,B) A clock,A clock has a 'face' and 'hands' (hour and minute hands) but no arms or legs.,Puzzles,Riddles
"Consider the following puzzle: which odd item does not belong: Car, Bicycle, Bus, House?",House,A clock,A rubber band,The last child took the basket too,A) House,"Car, Bicycle, and Bus are modes of transport, while a House is a building, making it the odd one out.",Puzzles,Odd One Out
"Find the next number (differences increase by 1 each time): 10, 11, 13, 18, 21, ?",25,21,19,28,A) 25,"The differences are 1, 2, 5, 3, increasing by 1 each time. Next difference = 4, so next term = 21 + 4 = 25.",Puzzles,Pattern Puzzles
"A person walks 17 km north, then 17 km south. How far is he from the starting point?",17 km,0 km,34 km,17 km,B) 0 km,"Walking in opposite directions, the net distance is |17 - 17| = 0 km from the start.",Puzzles,Direction Puzzles
"Find the next number in the series: 227, 154, 227, 154, 227, ?",150,155,154,149,C) 154,"The series alternates between 227 and 154. Since the last number is 227, the next number = 154.",Puzzles,Pattern Puzzles
"Find the next number in the series: 277, 279, 281, 283, 285, ?",291,287,286,288,B) 287,This is a series of consecutive odd numbers. Next number = 285 + 2 = 287.,Puzzles,Pattern Puzzles
"A bus has 20 passengers. At the next stop, 19 get off and 20 get on. How many passengers are there now?",21,17,19,23,A) 21,"Starting with 20, subtract 19 who got off (1) and add 20 who got on, giving 21.",Puzzles,Logic Puzzles
"Find the next number in the series: 371, 373, 375, 377, 379, ?",380,381,378,382,B) 381,This is a series of consecutive odd numbers. Next number = 379 + 2 = 381.,Puzzles,Pattern Puzzles
"Question: which odd item does not belong: Circle, Square, Triangle, Sphere?",A quarter and a nickel,A sponge,River,Sphere,D) Sphere,"Circle, Square, and Triangle are 2D shapes, while a Sphere is a 3D shape, making it the odd one out.",Puzzles,Odd One Out
"A bus has 27 passengers. At the next stop, 16 get off and 5 get on. How many passengers are there now?",16,18,20,12,A) 16,"Starting with 27, subtract 16 who got off (11) and add 5 who got on, giving 16.",Puzzles,Logic Puzzles
Is 592 a prime number?,Only if even,Cannot be determined,No,Yes,C) No,"592 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
A father and son have a combined age of 60. The father is 26 years older than the son. How old is the son?,19,22,16,17,D) 17,Let the son's age be x; father is x+26. So x + (x+26) = 60 → 2x = 34 → x = 17.,Puzzles,Logic Puzzles
"what begins with an e, ends with an e, and only has one letter in it?",House,Sphere,A puppy,An envelope,D) An envelope,"An envelope begins with 'e', ends with 'e', but contains only one letter (a written letter) inside it.",Puzzles,Word Puzzles
"Consider the following puzzle: brain teaser: a man has 3 daughters and each daughter has one brother, how many children does he have?",A bottle,4,Carrot,A piano,B) 4,"Each daughter shares the same one brother, so the man has 3 daughters plus 1 son, totaling 4 children.",Puzzles,Brain Teasers
"A bus has 29 passengers. At the next stop, 6 get off and 11 get on. How many passengers are there now?",32,33,30,34,D) 34,"Starting with 29, subtract 6 who got off (23) and add 11 who got on, giving 34.",Puzzles,Logic Puzzles
"Find the next number (differences increase by 1 each time): 4, 5, 8, 10, 16, ?",22,23,20,25,B) 23,"The differences are 1, 3, 2, 6, increasing by 1 each time. Next difference = 7, so next term = 16 + 7 = 23.",Puzzles,Pattern Puzzles
Is 4 a prime number?,Yes,No,Only if even,Cannot be determined,B) No,"4 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
"Find the next number (differences increase by 1 each time): 6, 9, 10, 15, 19, ?",26,18,24,33,C) 24,"The differences are 3, 1, 5, 4, increasing by 1 each time. Next difference = 5, so next term = 19 + 5 = 24.",Puzzles,Pattern Puzzles
"Find the missing number in the series: 19, 27, ?, 43, 51.",35,29,39,34,A) 35,"The series increases by 8 each time, so the missing number = 27 + 8 = 35.",Puzzles,Number Puzzles
"Find the missing number in the series: 13, ?, 23, 28, 33.",18,14,20,15,A) 18,"The series increases by 5 each time, so the missing number = 13 + 5 = 18.",Puzzles,Number Puzzles
"Question: brain teaser: a man has 3 daughters and each daughter has one brother, how many children does he have?",A comb,A clock,A needle,4,D) 4,"Each daughter shares the same one brother, so the man has 3 daughters plus 1 son, totaling 4 children.",Puzzles,Brain Teasers
"A bus has 11 passengers. At the next stop, 8 get off and 7 get on. How many passengers are there now?",10,7,13,14,A) 10,"Starting with 11, subtract 8 who got off (3) and add 7 who got on, giving 10.",Puzzles,Logic Puzzles
"Question: brain teaser: if you overtake the person in second place in a race, what position are you in now?",Second,A quarter and a nickel,Sphere,River,A) Second,"Overtaking the person in second place means you take their position, making you second.",Puzzles,Brain Teasers
"A person walks 2 km north, then 6 km south. How far is he from the starting point?",8 km,4 km,6 km,2 km,B) 4 km,"Walking in opposite directions, the net distance is |2 - 6| = 4 km from the start.",Puzzles,Direction Puzzles
"A bus has 34 passengers. At the next stop, 29 get off and 6 get on. How many passengers are there now?",7,11,9,15,B) 11,"Starting with 34, subtract 29 who got off (5) and add 6 who got on, giving 11.",Puzzles,Logic Puzzles
"A bus has 20 passengers. At the next stop, 12 get off and 3 get on. How many passengers are there now?",13,11,7,9,B) 11,"Starting with 20, subtract 12 who got off (8) and add 3 who got on, giving 11.",Puzzles,Logic Puzzles
"Find the missing number in the series: 26, 35, 44, ?, 62.",49,52,53,55,C) 53,"The series increases by 9 each time, so the missing number = 44 + 9 = 53.",Puzzles,Number Puzzles
"Consider the following puzzle: brain teaser: a basket has 6 apples and 6 children each take one apple yet one remains, how?",Tokyo,Second,The last child took the basket too,A towel,C) The last child took the basket too,"The last child took their apple along with the basket, leaving one apple still inside the basket they carried.",Puzzles,Brain Teasers
"Find the next number in the series: 282, 11, 282, 11, 282, ?",12,13,8,11,D) 11,"The series alternates between 282 and 11. Since the last number is 282, the next number = 11.",Puzzles,Pattern Puzzles
"Consider the following puzzle: which odd item does not belong: Guitar, Piano, Flute, Chair?",3,Chair,4,River,B) Chair,"Guitar, Piano, and Flute are musical instruments, while a Chair is furniture, making it the odd one out.",Puzzles,Odd One Out
Is 982 a prime number?,Yes,Only if even,No,Cannot be determined,C) No,"982 has at least one other divisor, so it is not prime.",Puzzles,Number Puzzles
Is 887 a prime number?,Yes,Cannot be determined,Only if even,No,A) Yes,"887 has no divisors other than 1 and itself, so it is prime.",Puzzles,Number Puzzles
"Find the next number in the series: 30, 118, 30, 118, 30, ?",119,118,121,115,B) 118,"The series alternates between 30 and 118. Since the last number is 30, the next number = 118.",Puzzles,Pattern Puzzles
"Find the next number in the series: 170, 4, 170, 4, 170, ?",3,8,6,4,D) 4,"The series alternates between 170 and 4. Since the last number is 170, the next number = 4.",Puzzles,Pattern Puzzles
"Find the next number in the series: 131, 259, 131, 259, 131, ?",263,259,262,260,B) 259,"The series alternates between 131 and 259. Since the last number is 131, the next number = 259.",Puzzles,Pattern Puzzles
"Find the next number (differences increase by 1 each time): 8, 10, 14, 16, 17, ?",23,22,18,19,D) 19,"The differences are 2, 4, 2, 1, increasing by 1 each time. Next difference = 2, so next term = 17 + 2 = 19.",Puzzles,Pattern Puzzles
"A person walks 17 km east, then 13 km further east. How far is he from the starting point?",4 km,17 km,13 km,30 km,D) 30 km,Walking in the same direction adds the distances: 17 + 13 = 30 km.,Puzzles,Direction Puzzles
"Find the missing number in the series: 22, ?, 50, 64, 78.",30,33,24,36,D) 36,"The series increases by 14 each time, so the missing number = 22 + 14 = 36.",Puzzles,Number Puzzles
"A bus has 40 passengers. At the next stop, 12 get off and 19 get on. How many passengers are there now?",46,50,49,47,D) 47,"Starting with 40, subtract 12 who got off (28) and add 19 who got on, giving 47.",Puzzles,Logic Puzzles
"Find the missing number in the series: 1, 12, ?, 34, 45.",14,27,34,23,D) 23,"The series increases by 11 each time, so the missing number = 12 + 11 = 23.",Puzzles,Number Puzzles
