Which of the following best describes pollination?,A fragrant white flower often used in garlands and perfumes,"A single, thick main root that grows straight down",The transfer of pollen from a male part to a female part of a flower,A large deciduous tree known for its acorns and strong wood,C) The transfer of pollen from a male part to a female part of a flower,"Pollination is the transfer of pollen from the male part (anther) to the female part (stigma) of a flower, enabling fertilization.",Plants,Plant Biology
Which of the following best describes chlorophyll?,A fragrant white flower often used in garlands and perfumes,"A large, colorful flowering plant common in tropical gardens",The part of a plant primarily responsible for photosynthesis,The green pigment in plants responsible for absorbing light for photosynthesis,D) The green pigment in plants responsible for absorbing light for photosynthesis,Chlorophyll is the green pigment found in plant cells that absorbs light energy for photosynthesis.,Plants,Photosynthesis
Which option best explains the meaning of the water lily?,The part of a plant that absorbs water and nutrients from soil,"The mature, seed-bearing part of a flowering plant","An aquatic flowering plant with broad, floating leaves",The green pigment in plants responsible for absorbing light for photosynthesis,"C) An aquatic flowering plant with broad, floating leaves","The water lily is an aquatic flowering plant known for its broad, floating leaves and prominent flowers.",Plants,Plant Habitats
What is the jasmine?,The part of a plant that supports leaves and flowers and transports nutrients,The plant cell organelle where photosynthesis takes place,A fragrant white flower often used in garlands and perfumes,A succulent plant known for its gel used in skin care and healing,C) A fragrant white flower often used in garlands and perfumes,"Jasmine is a fragrant white flowering plant commonly used in garlands, perfumes, and traditional ceremonies.",Plants,Flowers
Which option best explains the meaning of the onion?,"A plant adapted to survive in dry, arid environments",The part of a plant that absorbs water and nutrients from soil,A bulb vegetable known for its strong flavor and layered structure,The plant cell organelle where photosynthesis takes place,C) A bulb vegetable known for its strong flavor and layered structure,The onion is a bulb vegetable known for its pungent flavor and characteristic layered internal structure.,Plants,Vegetables
What is mango?,"A single, thick main root that grows straight down","A large, sacred fig tree native to the Indian subcontinent",A tropical fruit and India's national fruit,A tree that retains its leaves throughout the year,C) A tropical fruit and India's national fruit,"The mango is a tropical fruit widely grown in India, and is recognized as India's national fruit.",Plants,Fruits
photosynthesis can be best defined as which of the following?,The process by which plants use sunlight to make food from carbon dioxide and water,The part of a plant primarily responsible for photosynthesis,"A plant adapted to survive in dry, arid environments",Tiny pores on a leaf's surface that allow gas exchange,A) The process by which plants use sunlight to make food from carbon dioxide and water,"Photosynthesis is the process by which plants convert sunlight, water, and carbon dioxide into glucose and oxygen.",Plants,Photosynthesis
the coconut palm can be best defined as which of the following?,A tropical tree known for producing coconuts,A flowering plant whose seeds typically have a single embryonic leaf,"A commonly grown orange or yellow flower, popular in Indian festivals and decorations",Oxygen is released as a byproduct of the photosynthesis process,A) A tropical tree known for producing coconuts,"The coconut palm is a tropical tree that produces coconuts, valuable for their water, flesh, and oil.",Plants,Trees
Choose the correct definition of the peepal tree.,"A large, sacred fig tree native to the Indian subcontinent",A large deciduous tree known for its acorns and strong wood,"A plant adapted to store water, commonly found in deserts",A tall flower known for turning to face the sun,"A) A large, sacred fig tree native to the Indian subcontinent","The peepal tree is a large fig tree species native to the Indian subcontinent, considered sacred in several religions.",Plants,Indian Plants
Which statement correctly explains the cactus?,"An aquatic flowering plant with broad, floating leaves","The mature, seed-bearing part of a flowering plant","A plant adapted to store water, commonly found in deserts","India's national flower, which grows in water","C) A plant adapted to store water, commonly found in deserts",The cactus is a desert plant adapted to store water in its thick stems and often has spines instead of leaves.,Plants,Plant Habitats
