Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
What is a common example of a non-communicable disease?,32,A neuron,Diabetes,To break down food using acid and enzymes,C) Diabetes,"Diabetes is a non-communicable disease, meaning it does not spread from person to person like an infection.",Health & Human Body,Diseases
What is a common example of a non-communicable disease?,Vitamin D,To filter toxins from the blood and aid digestion,The skin,Diabetes,D) Diabetes,"Diabetes is a non-communicable disease, meaning it does not spread from person to person like an infection.",Health & Human Body,Diseases
Which option correctly answers this: What is the main function of platelets in the blood?,The liver,The pancreas,To help blood clot and stop bleeding,The brain,C) To help blood clot and stop bleeding,"Platelets help the blood clot, preventing excessive bleeding when a blood vessel is injured.",Health & Human Body,Blood
Which vitamin is important for good vision and is found in foods like carrots?,A diet that provides all essential nutrients in appropriate proportions,The liver,Vitamin A,The small intestine,C) Vitamin A,Vitamin A supports healthy vision and is found in foods like carrots and other orange vegetables.,Health & Human Body,Vitamins & Minerals
Which option correctly answers this: Which system in the body breaks down food for energy?,The brain,O negative,The digestive system,The nose,C) The digestive system,The digestive system breaks down food into nutrients that the body can absorb and use for energy.,Health & Human Body,Digestive System
Quiz question: Which system in the body breaks down food for energy?,To enable movement of the body and its parts,The digestive system,60–100 bpm,The pancreas,B) The digestive system,The digestive system breaks down food into nutrients that the body can absorb and use for energy.,Health & Human Body,Digestive System
Quiz question: Which organ produces insulin to regulate blood sugar?,The pancreas,The ears,Four,To carry oxygen throughout the body,A) The pancreas,"The pancreas produces insulin, a hormone that regulates blood sugar levels.",Health & Human Body,Human Organs
Quiz question: Which organ produces insulin to regulate blood sugar?,To filter toxins from the blood and aid digestion,The heart muscle (cardiac muscle),Diabetes,The pancreas,D) The pancreas,"The pancreas produces insulin, a hormone that regulates blood sugar levels.",Health & Human Body,Human Organs
Which system in the body breaks down food for energy?,"To provide structure, support, and protection for the body",Defending the body against pathogens and disease,The digestive system,Vitamin A,C) The digestive system,The digestive system breaks down food into nutrients that the body can absorb and use for energy.,Health & Human Body,Digestive System
Which option correctly answers this: What is the function of the muscular system?,To enable movement of the body and its parts,Diabetes,The ears,Defending the body against pathogens and disease,A) To enable movement of the body and its parts,"The muscular system enables movement of the body, including voluntary actions and involuntary functions like the heartbeat.",Health & Human Body,Muscular System
Which option correctly answers this: Which muscle is responsible for pumping blood in the circulatory system?,The nose,The heart muscle (cardiac muscle),Diabetes,Kidneys,B) The heart muscle (cardiac muscle),"The heart is made of cardiac muscle, which contracts rhythmically to pump blood throughout the body.",Health & Human Body,Muscular System
Which option correctly answers this: Which organ pumps blood throughout the human body?,206,The nervous system,Heart,"To provide structure, support, and protection for the body",C) Heart,The heart is a muscular organ that pumps blood through the circulatory system.,Health & Human Body,Heart
Choose the correct answer: How many bones are there in an adult human body?,Diabetes,The eyes,206,The ears,C) 206,An adult human skeleton typically has 206 bones.,Health & Human Body,Skeleton
What is the function of the liver?,"To help the immune system fight infections, including producing antibodies",To filter toxins from the blood and aid digestion,The common cold,The pancreas,B) To filter toxins from the blood and aid digestion,"The liver filters toxins from the blood, produces bile for digestion, and performs many metabolic functions.",Health & Human Body,Human Organs
Which option correctly answers this: What is the function of white blood cells?,The ears,To help fight infections and diseases,The heart muscle (cardiac muscle),The common cold,B) To help fight infections and diseases,"White blood cells are part of the immune system, helping the body fight off infections and diseases.",Health & Human Body,Immune System
Which option correctly answers this: What is the role of white blood cells called lymphocytes?,To filter toxins from the blood and aid digestion,The cerebrum (particularly the cerebral cortex),Carbohydrates,"To help the immune system fight infections, including producing antibodies","D) To help the immune system fight infections, including producing antibodies","Lymphocytes are a type of white blood cell that plays a key role in the immune response, including antibody production.",Health & Human Body,Immune System
Quiz question: What is the function of the liver?,O negative,To filter toxins from the blood and aid digestion,The common cold,The eyes,B) To filter toxins from the blood and aid digestion,"The liver filters toxins from the blood, produces bile for digestion, and performs many metabolic functions.",Health & Human Body,Human Organs
Which option correctly answers this: Which organ pumps blood throughout the human body?,Defending the body against pathogens and disease,60–100 bpm,Heart,206,C) Heart,The heart is a muscular organ that pumps blood through the circulatory system.,Health & Human Body,Heart
Quiz question: What is the role of the digestive system's stomach?,Heart,The eyes,To break down food using acid and enzymes,To filter toxins from the blood and aid digestion,C) To break down food using acid and enzymes,The stomach breaks down food using digestive acids and enzymes before it moves into the small intestine.,Health & Human Body,Digestive System
