Question,Option A,Option B,Option C,Option D,Correct Answer,Solution/Explanation,Category,Subcategory
Which option correctly answers this: What is the chemical formula of water?,The smallest unit of matter that retains the properties of an element,Skin,H₂O,Biology,C) H₂O,"Water is made of two hydrogen atoms and one oxygen atom, giving the formula H₂O.",Science,Chemistry
Choose the correct answer: What is the freezing point of water in Celsius?,Light travels faster than sound,Ice is less dense than liquid water,The Law of Inertia,0°C,D) 0°C,Water freezes at 0°C (32°F) under standard atmospheric pressure.,Science,Physics
Choose the correct answer: What is condensation?,Albert Einstein,The process of a gas turning into a liquid,H₂O,100°C,B) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Choose the correct answer: What is the study of living organisms called?,A substance with a pH above 7 that can neutralize acids,Albert Einstein,100°C,Biology,D) Biology,Biology is the scientific study of living organisms and their processes.,Science,Biology
Quiz question: What is matter?,7,Dmitri Mendeleev,Alexander Fleming,Anything that has mass and occupies space,D) Anything that has mass and occupies space,"Matter is anything that has mass and takes up space, existing in states such as solid, liquid, and gas.",Science,Matter
What is evaporation?,Biology,The process of a liquid turning into vapor,A community of living organisms interacting with their physical environment,Solar energy,B) The process of a liquid turning into vapor,"Evaporation is the process by which a liquid changes into a gas or vapor, typically due to heat.",Science,Earth Science
Quiz question: What is photosynthesis?,Sublimation,Metamorphosis,Chemistry,The process by which plants convert sunlight into chemical energy,D) The process by which plants convert sunlight into chemical energy,"Photosynthesis is the process by which green plants use sunlight, water, and carbon dioxide to produce glucose and oxygen.",Science,Biology
What is the powerhouse of the cell?,"Approximately 300,000 km per second",Oxygen,Nitrogen,Mitochondria,D) Mitochondria,"Mitochondria generate most of the cell's supply of ATP, the energy currency of the cell.",Science,Biology
Which option correctly answers this: What is the speed of light in a vacuum?,Seismology,0°C,The smallest unit of matter that retains the properties of an element,"Approximately 300,000 km per second","D) Approximately 300,000 km per second","Light travels at approximately 300,000 kilometers per second (or about 3×10^8 m/s) in a vacuum.",Science,Physics
Quiz question: What is the human body's normal average temperature (in Celsius)?,Hot air rising,About 37°C,Vitamin D,100°C,B) About 37°C,The average normal human body temperature is approximately 37°C (98.6°F).,Science,Biology
Which option correctly answers this: Who is known for the theory of evolution by natural selection?,Charles Darwin,White blood cells,"Approximately 300,000 km per second",Hot air rising,A) Charles Darwin,Charles Darwin proposed the theory of evolution by natural selection in his book 'On the Origin of Species'.,Science,Scientists
Choose the correct answer: What is an atom?,The genetic material that carries hereditary information,The smallest unit of matter that retains the properties of an element,Physics,Dmitri Mendeleev,B) The smallest unit of matter that retains the properties of an element,"An atom is the basic building block of matter, the smallest unit that retains the chemical properties of an element.",Science,Matter
Which blood cells help fight infection?,A community of living organisms interacting with their physical environment,Physics,White blood cells,A force that resists relative motion between two surfaces,C) White blood cells,White blood cells are part of the immune system and help the body fight infections.,Science,Biology
What is the unit of electrical resistance?,Ohm,Refraction and dispersion of sunlight through water droplets,Mercury,Charles Darwin,A) Ohm,"The unit of electrical resistance is the Ohm, symbolized by the Greek letter Omega.",Science,Physics
Choose the correct answer: Why does ice float on water?,Transpiration,Ice is less dense than liquid water,Albert Einstein,Seismology,B) Ice is less dense than liquid water,"Ice is less dense than liquid water because its molecules form a hexagonal lattice that takes up more space, so it floats.",Science,Matter
Which option correctly answers this: What is the process by which a caterpillar becomes a butterfly called?,Metamorphosis,About 37°C,Newton,"Solid, liquid, and gas",A) Metamorphosis,"Metamorphosis is the biological process of transformation, such as a caterpillar changing into a butterfly.",Science,Biology
Which option correctly answers this: What is an acid?,A substance that releases hydrogen ions in water and has a pH below 7,Ohm,The process by which plants convert sunlight into chemical energy,The movement of water molecules through a semi-permeable membrane,A) A substance that releases hydrogen ions in water and has a pH below 7,An acid is a substance that releases hydrogen ions (H+) when dissolved in water and has a pH value below 7.,Science,Chemistry
What is the study of earthquakes called?,To carry oxygen throughout the body,Seismology,Biology,Transpiration,B) Seismology,Seismology is the scientific study of earthquakes and the movement of seismic waves through the Earth.,Science,Earth Science
Which option correctly answers this: What is photosynthesis?,Sublimation,100°C,Metamorphosis,The process by which plants convert sunlight into chemical energy,D) The process by which plants convert sunlight into chemical energy,"Photosynthesis is the process by which green plants use sunlight, water, and carbon dioxide to produce glucose and oxygen.",Science,Biology
Quiz question: What is condensation?,A community of living organisms interacting with their physical environment,Newton,O,The process of a gas turning into a liquid,D) The process of a gas turning into a liquid,"Condensation is the process by which water vapor (gas) turns back into liquid water, often forming clouds or dew.",Science,Earth Science
Quiz question: Which scientist proposed the theory of relativity?,The tendency of an object to resist a change in its state of motion,O,Albert Einstein,"Approximately 300,000 km per second",C) Albert Einstein,"Albert Einstein developed the theory of relativity, revolutionizing the understanding of space, time, and gravity.",Science,Scientists
What force keeps planets in orbit around the sun?,Biology,A substance that releases hydrogen ions in water and has a pH below 7,Albert Einstein,Gravity,D) Gravity,Gravity is the force of attraction that keeps planets in orbit around the sun.,Science,Force & Motion
