the Taj Mahal can be best defined as which of the following?,"One of the oldest continuously inhabited cities, located on the Ganges in India","A famous monument located in Mumbai, overlooking the Arabian Sea","A white marble mausoleum in Agra, India, built by Shah Jahan",A large statue located on Liberty Island in New York Harbor,"C) A white marble mausoleum in Agra, India, built by Shah Jahan","The Taj Mahal, in Agra, India, is a white marble mausoleum built by Mughal emperor Shah Jahan in memory of his wife.",Travel & Tourism,Monuments
the Pyramids of Giza can be best defined as which of the following?,"Japan's highest and most famous mountain, considered sacred","A white marble mausoleum in Agra, India, built by Shah Jahan","A city in the UAE known for its modern skyscrapers, including the Burj Khalifa",Ancient Egyptian pyramid structures located near Cairo,D) Ancient Egyptian pyramid structures located near Cairo,"The Pyramids of Giza are ancient Egyptian monuments located near Cairo, built as tombs for pharaohs.",Travel & Tourism,Monuments
Choose the correct definition of the Amazon Rainforest (as a destination).,"The largest tropical rainforest in the world, located mainly in Brazil",An Italian city famous for its canals instead of roads,"A palace in Jaipur, India, known for its unique honeycomb-like facade",A landmark or area recognized by UNESCO as having outstanding cultural or natural value,"A) The largest tropical rainforest in the world, located mainly in Brazil","The Amazon Rainforest, located mainly in Brazil, is the largest tropical rainforest in the world, known for its biodiversity.",Travel & Tourism,National Parks
Choose the correct definition of the Serengeti National Park.,A national park in Tanzania known for its wildlife and annual migration,"A historic fort and palace complex located near Jaipur, India","A city in the UAE known for its modern skyscrapers, including the Burj Khalifa","A palace in Jaipur, India, known for its unique honeycomb-like facade",A) A national park in Tanzania known for its wildlife and annual migration,The Serengeti National Park in Tanzania is renowned for its vast wildlife populations and the annual wildebeest migration.,Travel & Tourism,National Parks
Which statement correctly explains Santorini?,"A hill station in Kerala, India, known for its tea plantations","Japan's highest and most famous mountain, considered sacred",A large statue located on Liberty Island in New York Harbor,A famous Greek island known for its white buildings and blue domes,D) A famous Greek island known for its white buildings and blue domes,"Santorini is a Greek island in the Aegean Sea, famous for its white-washed buildings and blue-domed churches.",Travel & Tourism,Famous Cities
What is Dubai?,"A city in the UAE known for its modern skyscrapers, including the Burj Khalifa",A group of waterfalls on the border of the United States and Canada,An ancient Inca citadel located in the Andes Mountains of Peru,An ancient series of walls and fortifications in northern China,"A) A city in the UAE known for its modern skyscrapers, including the Burj Khalifa","Dubai, in the United Arab Emirates, is known for its ultra-modern skyline, including the Burj Khalifa, the world's tallest building.",Travel & Tourism,Famous Cities
What is Angkor Wat?,A famous Greek island known for its white buildings and blue domes,"The first national park in the world, known for its geysers","A large temple complex in Cambodia, originally built as a Hindu temple",An Italian city famous for its canals instead of roads,"C) A large temple complex in Cambodia, originally built as a Hindu temple","Angkor Wat, in Cambodia, is a massive temple complex originally constructed as a Hindu temple in the 12th century.",Travel & Tourism,Monuments
Which option best explains the meaning of Bali?,"One of the oldest continuously inhabited cities, located on the Ganges in India","A palace in Jaipur, India, known for its unique honeycomb-like facade","The largest tropical rainforest in the world, located mainly in Brazil","An Indonesian island known for its beaches, temples, and rice terraces","D) An Indonesian island known for its beaches, temples, and rice terraces","Bali, Indonesia, is a popular tourist island known for its beaches, Hindu temples, and scenic rice terraces.",Travel & Tourism,Beaches
Which option best explains the meaning of Dubai?,"A city in the UAE known for its modern skyscrapers, including the Burj Khalifa","A city in Uttarakhand, India, known as a hub for yoga and adventure tourism","A famous art museum in Paris, home to the Mona Lisa","A famous Sikh gurdwara located in Amritsar, India, known for its gold-covered structure","A) A city in the UAE known for its modern skyscrapers, including the Burj Khalifa","Dubai, in the United Arab Emirates, is known for its ultra-modern skyline, including the Burj Khalifa, the world's tallest building.",Travel & Tourism,Famous Cities
Which of the following best describes the Great Barrier Reef (as a destination)?,An ancient city in Jordan famous for its rock-cut architecture,A steep-sided canyon carved by the Colorado River in the United States,"The world's largest coral reef system, located off Australia",An ancient Inca citadel located in the Andes Mountains of Peru,"C) The world's largest coral reef system, located off Australia","The Great Barrier Reef, off the coast of Queensland, Australia, is the world's largest coral reef system.",Travel & Tourism,Beaches
Which statement correctly explains Angkor Wat?,"A large temple complex in Cambodia, originally built as a Hindu temple",A coastal Indian state known for its beaches and Portuguese heritage,"A popular hill station in Himachal Pradesh, India","The world's largest coral reef system, located off Australia","A) A large temple complex in Cambodia, originally built as a Hindu temple","Angkor Wat, in Cambodia, is a massive temple complex originally constructed as a Hindu temple in the 12th century.",Travel & Tourism,Monuments
What is the Hawa Mahal?,"A palace in Jaipur, India, known for its unique honeycomb-like facade","An Indonesian island known for its beaches, temples, and rice terraces",A landmark or area recognized by UNESCO as having outstanding cultural or natural value,"A famous Sikh gurdwara located in Amritsar, India, known for its gold-covered structure","A) A palace in Jaipur, India, known for its unique honeycomb-like facade",The Hawa Mahal in Jaipur is famous for its distinctive honeycomb-like facade with many small windows.,Travel & Tourism,Monuments
